Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,WorkDays,HoursPerDay,LongestAbsence
30,No,Non-Travel,Sales,1,3,Medical,2856,Female,1,Sales Executive,Divorced,54700,1.0,18,1,12.0,2,12,6,10,3,3,3.0,1.0,3.0,242,6.8288854453627215,3
45,No,Travel_Rarely,Research & Development,24,2,Medical,2857,Male,2,Sales Executive,Divorced,54760,4.0,13,1,9.0,3,5,0,3,3,3,3.0,1.0,4.0,242,8.115692148760326,3
56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2858,Male,4,Manager,Divorced,25870,4.0,12,0,19.0,2,2,2,2,2,3,3.0,1.0,3.0,242,8.298600780532597,3
33,No,Travel_Rarely,Research & Development,2,2,Medical,2859,Male,1,Sales Executive,Single,24400,0.0,18,3,4.0,4,3,0,2,3,3,3.0,4.0,4.0,242,6.816934113865932,3
19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,2860,Male,2,Sales Executive,Single,159720,1.0,21,0,1.0,2,1,1,0,3,4,2.0,4.0,2.0,240,7.197164351851851,3
46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,2861,Female,2,Laboratory Technician,Divorced,153790,1.0,12,0,24.0,1,24,15,7,1,3,2.0,1.0,3.0,231,6.857817460317458,3
38,No,Travel_Rarely,Sales,4,4,Life Sciences,2862,Male,1,Manufacturing Director,Single,70820,1.0,14,0,2.0,3,2,2,1,4,3,3.0,4.0,3.0,238,7.900873015873023,3
31,No,Travel_Rarely,Sales,2,5,Life Sciences,2863,Male,2,Sales Representative,Married,27280,8.0,11,0,7.0,3,4,0,2,4,3,3.0,4.0,3.0,241,10.368086675887508,3
34,No,Travel_Rarely,Sales,9,3,Marketing,2864,Female,2,Manager,Single,53680,2.0,14,1,9.0,2,3,1,2,3,3,4.0,2.0,3.0,230,6.208591787439613,3
41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,2865,Male,5,Laboratory Technician,Single,53470,1.0,24,1,4.0,1,4,0,2,3,4,2.0,2.0,2.0,235,10.054291962174938,3
50,No,Travel_Rarely,Sales,19,4,Marketing,2866,Male,3,Sales Executive,Married,31950,2.0,11,0,5.0,4,3,0,2,2,3,3.0,3.0,2.0,229,6.779118146530805,4
53,No,Travel_Rarely,Sales,1,2,Life Sciences,2867,Male,1,Manager,Divorced,39890,1.0,13,0,5.0,2,4,1,3,3,3,4.0,1.0,3.0,235,6.132815602836879,3
33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2868,Male,1,Human Resources,Married,33060,1.0,11,3,8.0,6,8,1,6,1,3,4.0,2.0,3.0,240,7.5066203703703644,3
40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,2869,Female,2,Sales Executive,Married,70050,1.0,20,2,21.0,2,20,9,9,3,4,4.0,3.0,3.0,230,6.219706521739131,3
55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,2870,Female,2,Laboratory Technician,Single,26550,8.0,17,0,36.0,0,24,2,15,2,3,3.0,2.0,3.0,242,6.093933654729107,3
34,No,Travel_Frequently,Human Resources,7,4,Other,2871,Female,1,Research Scientist,Married,13930,1.0,11,2,10.0,4,10,1,9,4,3,4.0,3.0,2.0,238,6.819717553688142,3
51,No,Travel_Rarely,Human Resources,4,2,Human Resources,2872,Male,2,Sales Representative,Single,25700,3.0,18,0,21.0,2,7,1,0,3,3,4.0,2.0,3.0,243,7.382190214906259,3
52,No,Travel_Rarely,Research & Development,2,4,Medical,2873,Female,2,Sales Representative,Married,35370,0.0,11,1,34.0,3,33,11,9,3,3,3.0,3.0,3.0,226,6.266114798426752,3
27,No,Travel_Rarely,Sales,15,3,Marketing,2874,Male,1,Research Scientist,Single,39860,1.0,12,2,7.0,3,7,0,3,3,3,4.0,2.0,2.0,245,7.528170068027213,3
35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,2875,Female,2,Research Director,Married,108830,3.0,12,0,8.0,3,1,0,1,4,3,2.0,3.0,3.0,238,8.999426937441642,3
43,No,Non-Travel,Research & Development,6,2,Medical,2876,Male,1,Healthcare Representative,Divorced,20280,4.0,20,1,7.0,2,5,2,2,2,4,4.0,4.0,4.0,231,8.0142316017316,3
45,No,Non-Travel,Research & Development,9,2,Medical,2877,Female,1,Sales Executive,Married,95250,9.0,19,0,22.0,3,20,11,8,3,3,1.0,4.0,3.0,237,6.208377871542432,3
37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2878,Female,1,Research Scientist,Married,29290,1.0,12,0,8.0,2,8,1,7,1,3,2.0,1.0,2.0,237,10.083961556493191,3
35,No,Travel_Frequently,Research & Development,1,3,Other,2879,Male,2,Research Director,Single,22750,5.0,13,0,10.0,2,6,1,2,4,3,2.0,2.0,3.0,232,6.117416187739461,4
42,No,Non-Travel,Research & Development,1,1,Technical Degree,2880,Male,2,Sales Executive,Divorced,78790,2.0,11,1,11.0,2,5,0,2,3,3,3.0,3.0,3.0,239,6.392047884704786,3
38,No,Travel_Rarely,Sales,8,2,Marketing,2881,Male,5,Research Scientist,Married,49300,9.0,14,0,14.0,0,1,0,0,3,3,4.0,3.0,3.0,225,6.299181481481485,3
38,No,Travel_Rarely,Human Resources,25,1,Human Resources,2882,Female,1,Manufacturing Director,Married,78470,3.0,14,1,9.0,3,7,1,7,4,3,4.0,4.0,1.0,234,7.2835897435897445,3
27,No,Travel_Frequently,Research & Development,13,4,Medical,2883,Male,1,Manager,Married,44010,5.0,13,0,6.0,4,2,2,0,2,3,3.0,1.0,3.0,239,6.521139005113898,3
49,No,Non-Travel,Research & Development,23,1,Other,2884,Female,2,Sales Executive,Divorced,92410,1.0,19,1,7.0,5,7,1,7,3,3,4.0,4.0,3.0,245,9.592640589569157,3
34,No,Travel_Frequently,Research & Development,7,2,Medical,2885,Male,4,Sales Representative,Divorced,29740,1.0,23,0,5.0,2,5,2,0,3,4,4.0,3.0,4.0,237,10.514044772620727,3
40,No,Travel_Rarely,Research & Development,23,3,Medical,2886,Female,1,Laboratory Technician,Married,45020,8.0,12,2,15.0,0,7,3,7,2,3,3.0,4.0,4.0,245,10.400431972789118,3
38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,2887,Female,3,Research Scientist,Married,107480,7.0,15,0,17.0,3,1,0,0,3,3,2.0,1.0,3.0,230,8.400432367149762,3
29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,2888,Female,2,Research Scientist,Married,15550,1.0,19,2,10.0,2,10,1,9,3,3,2.0,4.0,2.0,238,6.715693277310921,3
22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2889,Female,4,Healthcare Representative,Divorced,129360,1.0,11,2,4.0,3,4,2,2,3,3,4.0,2.0,2.0,230,8.494217391304348,3
36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,2890,Female,2,Laboratory Technician,Single,23050,1.0,17,0,8.0,3,8,1,7,3,3,2.0,4.0,3.0,231,7.506036556036555,4
40,No,Non-Travel,Research & Development,28,2,Life Sciences,2891,Male,1,Manufacturing Director,Married,167040,9.0,22,0,5.0,2,3,0,2,4,4,4.0,4.0,1.0,234,6.1082846628679945,4
46,No,Travel_Rarely,Research & Development,25,1,Medical,2892,Male,5,Research Scientist,Divorced,34330,7.0,18,0,17.0,3,4,0,3,3,3,4.0,1.0,3.0,236,6.019111346516009,3
32,Yes,Travel_Rarely,Research & Development,5,3,Medical,2893,Male,1,Healthcare Representative,Married,34770,1.0,11,0,14.0,2,14,9,8,4,3,4.0,4.0,2.0,244,7.798501821493626,3
30,No,Non-Travel,Research & Development,17,4,Life Sciences,2894,Male,2,Healthcare Representative,Single,64300,1.0,12,1,12.0,2,11,5,8,2,3,3.0,3.0,3.0,235,8.02510401891253,3
27,No,Travel_Frequently,Research & Development,18,2,Medical,2895,Female,1,Laboratory Technician,Single,65160,1.0,19,1,7.0,4,7,0,7,3,3,4.0,3.0,3.0,228,6.187480506822614,3
51,No,Travel_Rarely,Research & Development,2,1,Medical,2896,Female,1,Manufacturing Director,Married,39070,5.0,13,0,16.0,2,10,4,7,3,3,2.0,2.0,1.0,239,6.688292654579262,3
30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,2897,Female,2,Research Scientist,Single,55620,5.0,13,0,8.0,3,5,0,4,2,3,4.0,1.0,3.0,238,8.483143090569564,3
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2898,Male,2,Human Resources,Single,68830,3.0,19,2,16.0,3,1,0,0,2,3,4.0,4.0,3.0,236,9.080530838041431,3
30,Yes,Travel_Frequently,Sales,3,2,Medical,2899,Male,2,Healthcare Representative,Single,28620,5.0,14,0,9.0,2,6,0,1,2,3,3.0,1.0,3.0,239,7.004625755462571,3
29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,2900,Male,1,Sales Executive,Single,49780,0.0,13,0,7.0,3,6,1,5,2,3,3.0,3.0,2.0,238,7.803890056022404,3
45,No,Non-Travel,Research & Development,2,3,Medical,2901,Female,2,Research Scientist,Single,103680,6.0,12,2,23.0,2,19,12,8,3,3,4.0,4.0,3.0,245,6.583583900226757,3
54,No,Travel_Rarely,Sales,8,2,Marketing,2902,Female,2,Laboratory Technician,Married,61340,2.0,19,0,16.0,2,6,0,5,2,3,4.0,1.0,3.0,239,6.371495815899582,3
36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,2903,Male,1,Healthcare Representative,Single,67350,8.0,25,2,16.0,3,13,3,7,2,4,4.0,2.0,4.0,238,7.622738095238097,3
33,No,Travel_Rarely,Sales,9,1,Other,2904,Female,3,Sales Executive,Married,32950,6.0,22,2,7.0,2,3,1,1,3,4,3.0,2.0,3.0,239,7.508465829846582,3
37,No,Travel_Frequently,Sales,2,4,Life Sciences,2905,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7,3,3,2.0,4.0,3.0,232,10.113996647509579,3
38,No,Travel_Rarely,Research & Development,1,2,Medical,2906,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13,3,3,1.0,3.0,2.0,232,6.934340277777781,3
31,No,Non-Travel,Sales,4,1,Medical,2907,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,2,3,3.0,3.0,3.0,243,5.972023319615919,3
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2908,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,3,3,3.0,4.0,3.0,236,6.214212570621467,3
37,No,Travel_Frequently,Sales,2,3,Marketing,2909,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,3,3,1.0,4.0,3.0,229,7.02096555070354,4
29,No,Travel_Frequently,Sales,15,4,Medical,2910,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1,3,3,2.0,4.0,3.0,240,6.28642361111111,3
35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,2911,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8,2,3,3.0,3.0,4.0,237,5.982920768870131,3
29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,2912,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1,3,4,3.0,4.0,2.0,241,8.365998155832175,3
52,No,Travel_Rarely,Research & Development,1,2,Medical,2913,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2,3,3,3.0,4.0,2.0,232,7.386176963601536,3
42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,2914,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15,3,3,3.0,4.0,3.0,233,6.401950405340964,3
59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,2915,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2,4,3,2.0,3.0,2.0,235,6.69633806146572,3
50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,2916,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32.0,2,7,0,6,4,4,4.0,4.0,2.0,244,7.6826730418943505,3
33,Yes,Travel_Rarely,Sales,11,4,Marketing,2917,Male,1,Research Scientist,Married,71400,5.0,21,0,8.0,2,5,0,4,2,4,3.0,4.0,1.0,230,10.900699275362326,3
43,No,Travel_Rarely,Sales,1,3,Marketing,2918,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22.0,3,17,1,9,3,4,4.0,4.0,3.0,238,9.317622549019612,3
33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,2919,Male,2,Manager,Married,51470,7.0,11,0,13.0,2,9,1,7,3,3,1.0,1.0,4.0,241,7.1007134624250785,3
52,No,Non-Travel,Research & Development,2,3,Technical Degree,2920,Male,1,Sales Executive,Single,45070,1.0,14,0,33.0,3,33,15,12,2,3,1.0,3.0,4.0,230,8.800496376811598,3
32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,2921,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6.0,2,4,1,2,2,3,3.0,2.0,3.0,241,8.019951590594747,3
32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,2922,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4.0,2,3,1,2,3,3,4.0,3.0,1.0,234,10.182786087369422,3
39,No,Travel_Rarely,Sales,26,4,Life Sciences,2923,Male,2,Research Director,Divorced,81610,7.0,12,1,7.0,2,3,1,2,4,3,3.0,3.0,3.0,240,6.318539351851854,3
32,No,Non-Travel,Sales,2,4,Marketing,2924,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2,2,3,3.0,4.0,3.0,236,6.210912193973639,4
41,No,Travel_Rarely,Sales,29,3,Life Sciences,2925,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0,2,3,3.0,1.0,2.0,237,6.091800281293951,3
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2926,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7,2,3,3.0,4.0,3.0,238,7.347649393090564,3
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,2927,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7,2,3,3.0,4.0,3.0,232,6.942974137931031,4
31,No,Travel_Frequently,Research & Development,7,4,Medical,2928,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2,4,3,2.0,3.0,3.0,243,7.32451989026063,3
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2929,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2,3,3,3.0,4.0,2.0,226,6.760009832841696,4
34,No,Travel_Rarely,Research & Development,26,3,Other,2930,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9,2,3,4.0,1.0,3.0,244,6.3933310564663035,3
37,No,Travel_Rarely,Research & Development,22,5,Medical,2931,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2,3,3,3.0,1.0,2.0,245,7.59382653061225,3
45,No,Travel_Frequently,Sales,21,1,Marketing,2932,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2,2,3,1.0,3.0,3.0,234,8.004546533713192,3
37,Yes,Travel_Frequently,Sales,2,3,Marketing,2933,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0,3,3,1.0,3.0,3.0,233,7.073854315689082,3
39,No,Travel_Frequently,Research & Development,22,3,Medical,2934,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8,3,3,3.0,3.0,3.0,231,7.441578884078884,3
29,No,Travel_Rarely,Sales,4,3,Other,2935,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5,2,3,3.0,4.0,3.0,243,7.301593507087335,3
42,No,Travel_Rarely,Research & Development,5,4,Medical,2936,Female,1,Research Scientist,Single,60290,3.0,17,1,10.0,5,3,0,2,3,3,4.0,1.0,3.0,229,8.514418971373118,3
29,No,Travel_Rarely,Research & Development,2,4,Medical,2937,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10.0,2,3,0,2,2,3,4.0,4.0,3.0,226,6.0817969518190775,3
25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2938,Male,2,Sales Executive,Married,37020,0.0,20,0,5.0,4,4,1,2,3,4,1.0,3.0,3.0,241,7.718641078838172,3
42,No,Travel_Rarely,Sales,18,2,Medical,2939,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10.0,2,9,7,8,2,3,4.0,1.0,3.0,243,9.495627572016453,3
40,No,Travel_Rarely,Research & Development,28,3,Medical,2940,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22.0,6,21,3,9,4,3,1.0,3.0,3.0,244,7.017724271402548,3
51,No,Travel_Rarely,Sales,6,2,Life Sciences,2941,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1.0,6,1,0,0,3,3,3.0,4.0,2.0,231,7.420300625300626,3
31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,2942,Female,1,Research Scientist,Single,41890,0.0,23,1,6.0,3,5,1,4,2,4,3.0,2.0,4.0,237,7.702797702766051,3
32,No,Travel_Frequently,Research & Development,17,4,Other,2943,Male,4,Sales Executive,Married,193280,1.0,15,3,5.0,2,5,0,3,3,3,2.0,2.0,1.0,238,7.012908496732023,3
38,No,Non-Travel,Research & Development,2,5,Life Sciences,2944,Male,3,Human Resources,Married,83210,3.0,11,3,13.0,5,8,7,5,2,3,4.0,4.0,3.0,232,7.22146192528735,3
32,No,Travel_Rarely,Research & Development,10,1,Medical,2945,Male,1,Sales Executive,Single,23420,4.0,12,2,9.0,2,6,0,4,3,3,4.0,1.0,3.0,236,7.979356167608286,3
46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,2946,Female,4,Research Director,Married,40710,3.0,13,0,28.0,5,7,7,7,3,3,3.0,2.0,2.0,238,10.815976890756314,3
28,Yes,Travel_Rarely,Research & Development,11,2,Medical,2947,Male,2,Sales Executive,Single,58130,2.0,20,1,5.0,2,0,0,0,3,4,1.0,3.0,1.0,236,6.895297787193972,4
29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,2948,Male,2,Sales Executive,Married,31430,2.0,22,3,10.0,2,0,0,0,3,4,1.0,2.0,3.0,228,6.726156189083823,3
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2949,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10.0,2,9,7,8,3,4,2.0,4.0,3.0,243,7.22682898948331,3
25,No,Non-Travel,Research & Development,7,4,Medical,2950,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6.0,2,6,1,5,3,3,2.0,1.0,3.0,242,7.085127410468322,3
45,No,Travel_Rarely,Research & Development,17,2,Medical,2951,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21.0,2,20,4,10,2,3,3.0,4.0,3.0,243,8.409649062642892,3
36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,2952,Male,1,Laboratory Technician,Married,33770,0.0,12,2,16.0,2,15,10,11,3,3,4.0,4.0,3.0,236,7.072117467043312,3
55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,2953,Female,1,Sales Executive,Single,55380,0.0,17,0,37.0,2,36,4,13,3,3,4.0,1.0,3.0,240,9.271862268518513,3
47,Yes,Non-Travel,Research & Development,1,1,Medical,2954,Male,1,Research Scientist,Married,57620,1.0,11,2,10.0,4,10,9,9,2,3,1.0,2.0,2.0,244,9.422889344262293,3
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2955,Male,1,Manufacturing Director,Married,25920,1.0,14,0,5.0,2,5,0,4,3,3,4.0,4.0,2.0,226,6.066950589970502,3
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2956,Male,2,Healthcare Representative,Married,53460,4.0,11,0,7.0,2,5,0,1,3,3,3.0,4.0,4.0,238,6.701199813258642,3
21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2957,Male,1,Laboratory Technician,Single,42130,1.0,12,3,3.0,3,3,1,0,2,3,4.0,3.0,4.0,232,6.594208572796935,3
37,No,Non-Travel,Research & Development,1,3,Medical,2958,Male,2,Sales Executive,Divorced,41270,2.0,13,1,15.0,2,5,0,2,3,3,1.0,4.0,3.0,246,11.001878952122855,3
35,No,Travel_Rarely,Sales,7,4,Life Sciences,2959,Male,1,Sales Representative,Divorced,24380,7.0,16,0,10.0,5,7,6,2,2,3,2.0,2.0,2.0,234,7.0305911680911715,3
38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,2960,Female,1,Manager,Divorced,68700,1.0,11,1,8.0,5,8,7,7,3,3,1.0,1.0,3.0,246,9.294923215898827,3
26,No,Travel_Frequently,Research & Development,1,4,Other,2961,Male,2,Laboratory Technician,Divorced,104470,1.0,18,0,6.0,3,6,1,4,3,3,3.0,2.0,1.0,237,7.546754571026725,3
50,No,Travel_Rarely,Sales,8,4,Life Sciences,2962,Male,1,Research Scientist,Divorced,96670,3.0,23,0,28.0,2,10,1,6,2,4,1.0,2.0,2.0,229,5.977702571567199,3
53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,2963,Female,2,Research Scientist,Married,21480,3.0,11,0,21.0,2,5,1,3,3,3,3.0,3.0,2.0,228,8.349351851851848,3
42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2964,Male,1,Manufacturing Director,Married,89260,1.0,14,0,20.0,4,20,11,6,1,3,2.0,3.0,3.0,227,6.814167890357317,3
29,No,Travel_Frequently,Research & Development,16,4,Medical,2965,Male,1,Laboratory Technician,Single,65130,1.0,11,1,10.0,2,10,0,9,3,3,2.0,4.0,2.0,227,7.1034654919236395,3
55,No,Travel_Rarely,Research & Development,1,4,Other,2966,Female,1,Research Scientist,Married,67990,3.0,11,0,12.0,2,10,0,8,3,3,2.0,4.0,3.0,229,9.400733867054825,4
26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,2967,Female,1,Manager,Married,162910,1.0,22,0,5.0,3,5,3,3,3,4,1.0,1.0,3.0,242,11.003064738292005,3
37,No,Travel_Rarely,Sales,5,1,Marketing,2968,Male,1,Research Scientist,Single,27050,1.0,11,0,17.0,2,17,5,7,3,3,4.0,4.0,3.0,229,7.611183891314898,3
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,2969,Male,2,Research Scientist,Divorced,103330,3.0,14,1,19.0,2,1,0,0,2,3,4.0,3.0,1.0,233,11.021406771578436,3
38,No,Travel_Rarely,Sales,2,3,Marketing,2970,Female,1,Manager,Divorced,44480,9.0,12,0,10.0,3,2,1,2,2,3,4.0,4.0,3.0,236,6.781370056497173,3
26,Yes,Travel_Rarely,Research & Development,4,3,Medical,2971,Male,3,Research Scientist,Divorced,68540,2.0,11,0,5.0,5,3,0,2,2,3,1.0,2.0,3.0,244,10.136935336976318,3
28,No,Travel_Rarely,Research & Development,7,3,Other,2972,Male,1,Human Resources,Single,96370,1.0,13,0,5.0,6,5,0,2,2,3,4.0,4.0,3.0,234,6.700665954415955,3
49,No,Travel_Frequently,Research & Development,1,1,Medical,2973,Female,2,Research Scientist,Single,35910,9.0,13,0,22.0,2,3,1,2,3,3,3.0,1.0,3.0,231,10.511506734006739,3
36,No,Travel_Rarely,Sales,5,3,Technical Degree,2974,Male,3,Sales Executive,Single,54050,4.0,14,0,10.0,2,8,7,7,3,3,3.0,2.0,3.0,237,6.199465541490854,3
31,No,Travel_Frequently,Research & Development,9,4,Medical,2975,Male,1,Sales Executive,Divorced,46840,1.0,16,1,2.0,4,2,2,2,3,3,4.0,2.0,2.0,242,6.593007346189157,3
26,Yes,Travel_Rarely,Research & Development,8,3,Medical,2976,Male,2,Manager,Single,157870,1.0,12,2,8.0,5,8,7,4,3,3,4.0,4.0,3.0,234,10.273392687559362,3
37,No,Travel_Frequently,Sales,9,1,Marketing,2977,Male,1,Laboratory Technician,Married,15140,1.0,14,0,4.0,3,4,1,2,3,3,2.0,4.0,2.0,237,10.029451476793254,3
42,No,Travel_Frequently,Sales,2,2,Marketing,2978,Male,3,Research Director,Married,29560,5.0,13,0,23.0,2,20,4,8,3,3,3.0,2.0,4.0,228,6.033411306042887,3
18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,2979,Male,1,Sales Executive,Single,23350,1.0,14,2,0.0,3,0,0,0,2,3,3.0,3.0,3.0,231,6.770954785954791,3
35,No,Travel_Rarely,Sales,20,2,Life Sciences,2980,Male,1,Laboratory Technician,Married,51540,0.0,19,0,12.0,2,11,6,9,2,3,3.0,2.0,2.0,241,7.696398109727984,3
36,No,Travel_Frequently,Research & Development,8,3,Other,2981,Female,3,Sales Executive,Married,69620,4.0,12,2,4.0,2,1,0,0,2,3,3.0,4.0,3.0,235,7.188699763593377,3
51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2982,Male,2,Laboratory Technician,Divorced,56750,5.0,13,0,13.0,2,4,1,2,2,3,4.0,2.0,3.0,238,7.606370214752564,3
41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,2983,Male,1,Laboratory Technician,Single,23790,1.0,12,0,22.0,6,22,0,4,3,3,4.0,2.0,3.0,238,6.92564659197012,3
18,No,Travel_Rarely,Sales,7,3,Life Sciences,2984,Male,1,Research Scientist,Single,38120,1.0,15,0,0.0,3,0,0,0,3,3,4.0,3.0,3.0,237,6.973782231598692,3
28,No,Travel_Rarely,Research & Development,9,3,Medical,2985,Male,1,Sales Representative,Single,46480,0.0,23,2,9.0,2,8,0,7,2,4,2.0,1.0,3.0,237,7.201891701828411,3
31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,2986,Male,1,Manufacturing Director,Married,29360,4.0,12,1,10.0,2,8,7,7,3,3,2.0,4.0,2.0,241,7.210875979714155,3
39,No,Travel_Rarely,Sales,5,4,Marketing,2987,Female,2,Human Resources,Divorced,21050,0.0,20,0,19.0,3,18,3,7,3,4,3.0,4.0,2.0,246,7.600149051490509,3
36,No,Non-Travel,Research & Development,5,4,Life Sciences,2988,Male,1,Sales Executive,Married,85780,7.0,21,0,11.0,4,9,0,8,3,4,2.0,2.0,3.0,231,7.826676286676282,3
32,No,Travel_Rarely,Sales,2,3,Marketing,2989,Male,2,Laboratory Technician,Married,27060,1.0,21,1,13.0,4,13,4,8,3,4,4.0,3.0,2.0,238,6.953546918767504,3
38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,2990,Female,3,Research Scientist,Married,63840,3.0,19,2,19.0,4,10,0,1,2,3,1.0,2.0,3.0,226,6.884545231071772,3
58,No,Non-Travel,Research & Development,2,3,Life Sciences,2991,Male,2,Manufacturing Director,Divorced,39680,2.0,13,2,12.0,3,5,1,2,2,3,4.0,3.0,3.0,242,10.898085399449037,3
31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,2992,Female,3,Research Scientist,Married,99070,0.0,13,1,6.0,3,5,0,3,2,3,3.0,4.0,3.0,234,9.100579297245966,3
31,No,Travel_Rarely,Sales,7,4,Marketing,2993,Male,2,Sales Executive,Married,132250,3.0,21,1,9.0,2,2,1,0,3,4,1.0,1.0,3.0,240,6.82708217592593,3
45,No,Travel_Frequently,Research & Development,3,1,Medical,2994,Female,1,Sales Executive,Divorced,35400,1.0,13,0,24.0,6,24,9,11,3,3,1.0,1.0,3.0,233,7.299360991893187,3
